Goal ID,Match ID,Player ID,Team ID,Minute Score
90126386,8942355,146253,130,25
55062364,9461521,145905,130,71
99651928,9103773,151918,386,58
33572609,2179088,157738,304,5
89767013,1154038,154610,109,87
14145582,2873331,147093,130,89
63152891,9641078,151289,109,59
22400929,8513718,156256,519,14
40905799,5522903,156763,237,46
36116560,4071019,158973,766,76
94093199,7127653,145612,508,89
95530382,8544069,151622,872,12
26053090,1879700,149571,450,65
52438518,2722767,152420,773,34
87950366,1830644,147048,663,61
62033117,2528286,163329,172,78
98090491,8202275,154610,109,56
37334181,9459826,151611,468,50
86624593,4991790,165076,496,32
27834903,9473426,152047,552,30
56616903,6559663,153836,147,53
94241033,5954638,150768,847,90
76361803,8331614,148769,159,81
87483549,8807164,147065,864,84
95801728,7322031,153679,779,28
39913709,4588964,148938,299,34
73827170,2136121,155219,773,21
44718922,8896272,146519,856,71
10939030,9424586,145684,501,68
32870570,8883798,150635,538,53
51191900,3653281,150516,770,83
13992336,7632780,153288,773,86
81691451,8171281,148122,872,15
21689233,6917845,165764,719,8
28839388,6126145,145596,428,87
40678403,8052935,147418,428,50
63952045,8701705,151469,624,55
21481836,3323983,151611,468,69
69520720,7624036,151880,773,29
62002683,5122886,160227,559,31
78535251,9897162,153074,122,34
28833298,8842710,147287,159,34
41783376,7483384,154664,779,89
68786852,3397379,147418,428,68
77078293,4831448,150916,196,65
63272674,7624387,151892,299,84
19448389,7372115,145570,524,58
59487485,6458447,149689,887,44
49956818,8362307,153752,635,60
28195354,5673647,147034,294,88
31029059,6503023,152142,294,31
86055819,1898321,148297,820,78
47052585,9699652,145909,695,84
54491915,1408885,147766,508,48
20640061,1949094,156743,810,46
81299411,3344808,158932,768,33
17075937,4389291,159706,405,45
24788415,7372115,147941,524,85
38258747,2947232,150889,232,24
91807081,4219348,160227,559,64
94073373,4145935,149198,147,63
80038395,6648281,155502,356,60
44172593,7933839,145833,450,33
97877018,9606002,151713,155,14
77444448,2013676,154396,600,27
52068689,1766640,156386,607,5
43454606,4166028,146976,856,59
88189996,5394511,151918,386,29
51582335,1002540,146317,340,16
88603039,4402451,149884,697,81
39401493,1855591,145873,340,33
59437138,4887867,156210,487,75
18897731,6412845,163179,172,58
23796235,1678532,154526,412,76
30414230,3688059,159028,399,65
86809480,6715530,154413,461,31
11484709,9420467,147474,864,9
76638462,1690199,159132,189,81
55020974,4211816,159773,399,85
97949687,5167337,153780,257,35
99384537,9462865,149260,799,39
54223305,5726311,147118,524,76
76160587,4611573,155971,356,2
58222335,9960738,146940,285,55
11124008,7137534,146524,613,12
77670684,4100911,145374,669,42
23112568,1663049,152178,329,78
41616658,2365326,152127,346,7
21990357,5279089,158567,104,80
81711052,5690697,148022,198,6
38929784,7957558,154975,794,60
34047298,1685417,152213,376,12
55160833,3323983,159777,399,55
75031714,8572674,162054,455,65
78476404,8762443,153404,245,49
56612779,6209773,152938,830,23
82128938,3690299,153395,120,17
92237706,9453122,146406,864,53
20343754,5155853,158731,304,31
32461816,2959979,145506,669,30
81748024,2372175,153288,773,20
69200145,9515805,145330,438,63
36196401,5837502,151820,196,70
52913290,9177735,156893,766,42
93253818,8189290,152733,122,85
65202639,3632592,148541,758,75
22951542,2663132,150722,842,79
34257198,8972707,153993,731,27
91429249,1659253,155089,257,32
17567275,8330769,157645,776,68
62765803,7234738,153519,386,44
69420967,8933804,171012,274,40
78769632,3812249,154355,212,51
27363174,8011147,155322,768,79
35904050,5027417,158833,421,16
66819132,4150478,153664,461,86
21855795,3704118,155240,147,55
18725828,9816460,156044,461,74
35076079,2391722,153885,269,87
91096887,3300451,147853,592,70
80737827,3094501,152191,794,21
85678226,1556718,154446,257,65
17737975,5117034,152045,155,79
93858836,9495523,163004,496,37
78257934,9642477,147679,197,77
26098825,3514136,151918,386,85
27209079,8326124,151332,847,59
79321038,2347059,146594,573,11
28244821,6308479,147260,856,75
26135339,5919583,149665,409,27
76930086,2054133,163238,172,63
71927080,3752993,155499,686,17
66955233,6803754,150165,751,79
34467539,5934872,150376,581,74
19774471,4945546,151524,810,75
69300669,7443185,152407,147,59
16131625,7090491,151980,392,48
75484240,6117696,163623,172,55
46351437,2017114,159459,766,81
22397571,1972749,151257,686,29
51023126,7013363,147853,592,38
29056358,6552079,145769,197,30
40462389,7227526,153129,412,35
38819980,1908552,154935,412,59
21734656,6982523,151524,386,28
42844352,1770632,154877,346,51
76752859,3541255,162182,656,72
23865785,7159716,155528,794,85
78069132,7541590,152633,463,55
13649765,7662763,154877,346,53
60723520,2778083,150933,847,86
87103128,7354598,165076,496,87
22406090,9008817,160595,220,68
41784872,4895601,148022,198,20
27205155,5777498,164205,649,5
92954975,3139786,145983,170,19
73502510,4049554,147202,450,42
35113202,2790584,162182,656,16
14979095,2272167,155182,386,82
55124552,6846961,162386,496,49
77527837,8225133,146406,864,45
26715014,4506888,158407,399,74
89237009,5342556,145643,543,49
50995959,7494103,146251,581,43
92892421,4897262,151820,438,30
35284931,4366918,163199,649,87
18576978,4338061,151143,329,87
57894370,5419904,147823,663,51
55271807,3176319,150082,600,87
35560192,8402294,152703,269,20
23322947,1537777,160492,421,70
25058683,6461537,147147,829,62
67753385,5028764,155935,487,16
45207343,4437544,148549,592,12
82662775,4887867,155935,487,29
14726748,9912556,145601,543,78
27479523,3178324,148401,391,76
42727421,8834397,146732,170,48
16599032,2693394,150712,232,32
47439161,9557433,148997,857,78
91569728,6129833,147018,758,37
57269409,1724618,160847,536,49
27470158,2384635,154321,731,52
17984437,1289543,154424,147,54
27753466,3212799,147724,707,60
59083266,9385259,153553,122,23
10396090,3384192,153368,847,78
35015236,4171468,152127,346,57
61827367,1839133,147042,450,76
77347362,3551718,157160,766,61
71644490,8297196,147034,294,22
35672130,9037976,154664,779,73
54859818,4673771,152089,120,26
83358621,3616735,160956,220,7
25113926,9080122,147418,428,84
91980708,3058169,150933,847,33
80604565,8892730,156903,225,60
14523025,4411163,148155,364,83
17039146,8109647,154321,731,51
24611188,6658293,155607,329,40
13670427,5772808,165712,719,80
44568287,2791699,145751,438,80
80251328,1501957,148936,329,31
24202677,6520773,163287,455,81
78523592,7888037,159477,212,77
23554730,1841816,165712,719,31
30509634,2595687,148028,327,66
20969570,2801154,159009,779,68
77892980,9463903,150230,552,65
67893547,4139422,159737,608,74
97443904,1613917,162006,189,74
13369002,3651472,154765,830,6
73255407,5834390,148368,392,51
69546187,3870657,145484,480,86
13293243,1816073,162907,656,89
91039051,4970886,163349,649,64
44787201,2979874,148628,573,71
69340455,1119379,160126,607,58
35150114,2276268,150330,888,57
31694383,5053436,145999,364,73
84357684,8804675,158350,607,53
12142688,6780105,170548,274,87
96939553,8096948,150492,791,80
96738142,3815717,162907,656,77
54372294,2776814,153745,346,15
45382557,3731470,152213,376,66
35626225,2115118,150896,269,16
30208724,9439202,160847,536,69
45056499,7130427,151294,245,80
20948163,2927308,145501,543,72
55063856,2588773,151611,468,90
68383495,2317896,147823,663,11
14846370,6982523,150923,386,72
99544801,3261763,149501,450,56
42842857,9131789,145725,480,44
59026765,6256283,160433,225,22
94169921,3983026,147547,177,54
17497038,5086714,157762,559,6
54670148,9972683,152733,122,51
75400964,6982129,149788,245,53
87452564,3851556,155971,356,72
84272139,7313578,155240,147,32
26407048,2537884,152922,572,78
22098157,8265224,162575,739,64
29967261,5718965,148902,364,67
37980075,4755719,154034,791,19
65251014,7207150,154935,412,42
45690896,3705995,147702,758,48
68324755,7109710,154566,461,20
29630933,4736760,153986,607,88
23704404,8228152,148647,109,63
15705235,7472153,150889,232,79
74623789,3037469,152076,487,76
14886157,1964318,159777,399,83
82230468,6504092,154850,810,43
60180621,1262494,145833,450,34
25297238,7473402,148684,887,60
50734350,7536972,146241,197,81
14397968,7656590,156820,257,78
60821199,6761938,152449,538,51
93738403,4147197,154921,794,54
69454808,9261526,145999,364,76
97812221,6411361,147823,663,41
53010796,8548324,156388,405,54
18770562,7109050,152941,468,54
88852528,6780105,153506,304,68
40974128,8788164,154910,794,40
94625966,5705086,161933,220,87
26458386,2786927,155971,356,78
26144678,2423486,147929,524,4
85300648,1938938,155550,405,79
96027856,5815186,149768,857,68
92890054,8605606,146762,856,9
84293123,9377752,149821,363,29
78248381,4101729,146466,597,16
72306619,6909400,154566,461,43
89563111,7483801,150119,109,45
31333457,6341681,148541,758,47
57017880,1694836,147185,480,17
40576923,5918532,155375,794,78
88924218,6457552,156903,225,59
90543081,7884002,152633,463,55
44760815,4402451,152979,847,14
21000408,4217760,151257,686,79
91504856,4442171,155436,794,18
21374114,2031413,147287,159,44
18514776,7028720,147835,624,7
95966918,1174918,153553,122,28
31110377,7469167,150627,386,45
57192451,5010507,159535,656,71
28640199,3541627,157160,766,55
21644506,5667366,147022,758,15
93219907,7769735,151995,872,81
73137855,9451205,146406,864,89
84084168,2145992,150619,321,54
63566953,3839356,151001,766,17
74407751,8064822,149844,552,30
77617402,4447935,159706,405,77
55221393,3916827,146406,864,7
94710964,3094414,153074,122,27
62650529,5510527,151280,363,42
92686645,5357104,160267,739,27
99465063,7580149,156820,257,26
42509551,1138136,149946,888,53
57691154,3551718,159168,766,21
25269904,4628588,148684,887,30
79375912,1432499,145741,597,14
92397459,7433439,157859,461,66
16139453,2174547,149001,364,50
39867221,6145138,150143,830,52
66824453,2867471,154446,257,48
88649903,8080133,159416,237,85
54864749,6172436,147400,159,50
10305962,1803229,153553,122,56
52802176,4493738,145833,450,69
50456919,4248100,145878,170,20
72658672,4893190,157007,356,56
44636225,7593934,146524,613,18
11226150,2046561,148541,758,75
66143825,1771837,154456,269,35
76179520,9292950,149925,299,29
19080749,1088509,153368,847,78
82351217,8733550,160662,356,23
79534540,6429804,146600,581,84
22209619,5287866,158040,572,35
72536171,1727509,154389,120,30
97183647,8657101,155607,329,26
66143625,1911209,151524,810,47
75869974,3071161,145596,428,39
93958262,4395128,149717,707,86
66607031,3907423,151781,799,31
92613732,1362131,156688,731,75
78836152,6807993,153553,122,45
88985579,4100911,145374,669,2
86712140,1591905,153814,487,53
94964163,1107824,151294,707,51
28435897,1132628,160355,768,64
33334895,4244817,162394,220,45
56490302,7567558,153664,461,61
82649307,3505863,150072,232,56
66530004,1987464,153519,386,29
66977139,2450040,150514,196,7
50815343,6231479,148524,327,86
83051979,1811835,149708,329,79
85554267,3239232,147585,197,83
90658168,8782296,148702,202,25
98994768,8365758,148022,198,71
89200290,3839356,151622,872,81
75783755,9326402,161338,172,60
63301820,4334674,149194,140,62
51286247,5727527,155807,461,79
37579012,2465617,151880,773,72
44176529,7518586,148297,820,26
11342743,8322631,154526,412,8
44666868,8788309,163287,455,1
56024322,7949638,159852,776,4
28504678,4171468,154188,346,26
30885601,7443185,155240,147,83
22743025,9604366,161290,421,48
54275633,9502296,152723,572,81
79520458,6370600,152076,487,31
71050703,9655445,151781,799,57
38373463,8019644,157512,600,67
94264185,4165709,147287,159,26
38317728,8402757,171683,274,71
94063217,1624350,157251,519,13
92926719,2302470,147287,159,89
21717001,6946616,156246,768,2
33799237,9420094,150131,198,90
38302852,1196785,153800,707,86
10658434,5915388,146618,508,41
15716036,7675189,146703,695,90
97807210,9261571,151674,799,89
57278076,3952359,152922,572,59
29437971,7868322,164205,649,54
37599359,3643730,149569,376,71
70453555,3131581,152089,120,13
35320382,5401304,160267,739,84
72715193,6813303,150395,552,53
93945889,4334534,149373,376,31
80853075,3916648,147724,707,45
88618957,4231805,146684,829,20
93154428,9967151,151043,468,65
56755214,5360104,156246,768,26
78959273,4054879,148628,573,49
35226605,4889092,150386,409,39
89380707,4513757,147400,159,50
69677279,2293009,155865,225,28
82969905,9204797,151245,346,41
56589905,9673094,153397,120,14
44421281,6346368,151781,799,39
94086230,8352648,151007,624,33
71434249,2666478,145612,508,55
38477636,5698710,150433,635,85
54372047,6044159,158991,879,85
34615167,8740883,146222,285,82
54857208,8927615,147580,177,52
85269382,3615212,148578,864,45
24745418,3952250,147174,888,6
77270862,7650579,145630,450,3
59182116,6244464,161338,656,62
46954865,7148653,148000,581,72
20706106,4461998,155179,794,3
69236596,3896601,151995,872,76
61053578,8544342,148000,581,55
62513658,3643201,146302,155,88
97855147,9191040,151599,232,40
75100915,9303912,155182,386,83
32541063,8128777,152286,269,17
41719298,5789500,153397,120,90
67022288,9835671,147053,678,46
85832742,7094017,165712,719,49
84698158,7848737,154989,391,59
94261909,3392021,149143,463,42
53955741,6396161,146381,613,20
37445577,7494996,162853,496,90
71350897,8420425,147984,856,62
94869998,5723264,146762,856,56
70867212,6230385,154664,779,55
14094082,8273191,151048,363,90
61026420,3392955,148261,159,50
84812949,2421847,147984,856,3
83819212,1945729,147359,468,58
36197695,9334179,160137,178,60
55507479,9778157,153544,412,47
71244956,1662045,151332,847,67
37866052,6054134,158103,568,88
66004421,8322179,153780,257,12
77106867,2549345,146908,820,67
70154732,5884138,146908,820,27
66582151,3434478,146276,140,86
29963809,9900334,146302,155,84
43942029,2910162,151918,386,71
91953454,3683511,151559,363,76
71915808,2801154,154664,779,78
33043702,8047195,154677,245,57
68798175,6826924,154850,810,62
41857278,9169857,156963,356,49
60280109,1015728,154644,212,12
30848975,8784322,152384,294,25
12359674,7255145,151784,294,10
96919331,8106405,147418,428,31
99292173,5536149,152640,376,72
85720927,9310566,154155,386,58
23419954,9980633,152703,269,25
12464863,1624462,159529,607,28
16430638,6409545,159009,779,26
64983909,9956607,145477,597,50
17682992,2866641,145719,501,10
60084753,3697932,149809,887,41
24336968,7623446,160847,536,59
33899532,5235129,146504,450,83
54114231,2423486,146857,524,49
85595390,4034225,149454,799,75
59156296,6292590,146504,376,1
89260438,4891056,160662,356,43
49357655,6735309,158479,810,17
40866413,3349576,160518,608,37
16957735,9477196,149778,645,81
54458803,1261569,157407,879,81
87456732,3279669,150936,196,73
30081726,2628190,147592,130,19
99619945,6079033,155865,225,20
58760882,1886489,149870,697,72
72227629,7728340,150168,581,28
52962418,7969788,153826,847,13
94252122,1253299,154989,391,87
97384417,8374395,155322,768,85
96789945,9810325,150722,842,76
62201279,5331378,155116,568,71
25733269,1082193,150351,221,62
54851825,1921282,150773,221,52
47127184,5945573,163763,496,83
21169695,7792224,160518,608,74
44560515,1443461,150824,409,13
16126617,8322558,159009,779,53
90096807,4588964,157179,237,71
94900904,5802831,160388,399,54
55411017,7942167,153676,635,26
37221932,3074309,159529,607,29
82596564,5048965,146524,613,16
23517530,2940646,149290,751,67
61724646,3463921,155164,487,72
26088231,7353326,150180,645,64
67816159,5463397,149308,791,48
58896502,5572204,156241,608,58
98638264,8127542,158137,189,5
75714337,8227387,146013,669,53
56981685,7582898,152723,572,7
35264754,4724389,153491,874,65
33212711,7947671,150412,392,77
77785581,8516439,157151,768,90
29595616,5745616,152407,147,78
62591692,6208936,146137,428,86
99088101,9687955,150995,392,38
76976437,3604048,151497,874,3
18246907,1597292,147048,663,70
57281891,3752512,149561,392,21
51099594,8674557,157212,178,5
80673454,2627122,162907,656,53
42906713,7770220,162887,172,11
75494346,1434421,162198,172,72
72052090,3058169,147102,695,85
14316899,6145138,149958,830,18
23808158,6199438,155173,386,63
83869986,4645292,152519,315,78
56709116,5404402,152407,147,62
42705169,3712318,145471,847,26
62302357,8027812,162630,649,60
31048724,8003954,145506,669,73
20862728,5915650,146302,155,41
63495294,5302923,151674,799,21
52457952,1019352,154693,237,81
62148811,7928214,147805,198,27
50877939,7449374,155962,830,23
89090693,5865507,155571,600,63
69666664,9813474,145463,829,63
20550129,9430766,147139,130,52
87721333,1424286,155043,487,72
65387195,8609574,148148,842,54
90664086,1228229,149086,232,78
22011631,7880094,148368,468,78
65235206,6525421,152020,346,70
57228094,2089049,150712,232,76
68716511,7942063,158350,607,3
80608493,9128591,155191,830,80
79395956,3532306,157116,656,8
50266169,7051312,155265,257,62
50006972,2430730,152519,315,20
39940326,2914329,154188,346,13
79794831,4020563,160344,178,59
39610122,5112128,153397,120,62
61781675,3880588,151110,202,37
57045413,2141109,149821,363,86
99782023,5752700,148902,364,54
67353323,9119333,153187,142,84
61117247,6794116,149809,887,62
11667887,1450245,153885,269,38
49361028,1341841,146106,592,11
50005100,9831727,162556,739,84
10076827,1537777,161626,421,14
81683602,4953573,163187,455,74
24875969,4958086,151263,299,78
57409288,4615657,152614,857,25
55797941,1014164,145983,170,37
51712905,5646883,158833,421,4
59976202,5611336,149594,592,82
86231090,2411751,150134,391,78
81484206,5921752,146466,597,80
88905721,7449374,157840,830,27
55474258,9403342,163287,455,87
22784059,5568526,155846,608,73
23905113,4175059,162575,739,83
42842269,4529162,154150,363,55
68192686,4316930,145972,695,66
47065087,5750296,146406,864,14
25178452,5816711,150134,391,84
76073214,6610490,151007,624,74
74651494,9494283,151098,321,8
10332234,4719056,152605,678,80
78529098,6234251,145902,170,89
54500413,5455881,145737,669,75
49348579,1461017,150824,409,22
19996279,2201916,148748,613,51
37013367,1494354,154321,731,90
78574077,8348923,151593,196,32
35575870,9557847,146302,155,4
50088058,5490521,158789,779,76
96484742,1446749,155133,385,2
17910324,3306951,148360,327,12
60554369,5387023,146118,829,7
41945072,9544008,145556,669,64
30565511,4386198,151599,232,71
82189187,2329821,145883,501,64
20860189,2097924,158895,237,62
28514633,6357844,156210,487,73
70590128,1599659,153664,461,22
92263858,2153707,146253,130,87
40013155,2657275,149526,857,63
96461089,8770857,157338,635,55
63105297,2109465,163287,455,77
60723134,2927899,160956,220,50
12003454,9916211,151524,810,77
16593669,6994354,154321,613,51
99092574,9327800,150757,600,40
20806591,1297925,152178,329,87
84213822,5517201,145388,340,88
76187299,3824139,160967,536,55
47767014,3396394,152692,697,78
57060345,2459900,154610,109,54
81960127,1703319,160433,225,89
78227109,3546087,157212,178,15
43777255,3963560,149583,624,83
57819040,8874821,154722,600,82
93757792,5126438,149917,751,64
96422594,4764022,145659,330,82
67924756,8422607,149749,678,87
60514447,2774381,157633,879,86
78307199,3326292,161283,649,31
36041811,4897744,155962,830,7
26104905,4277390,159005,536,45
19716505,9334699,154910,794,78
67882879,7572982,147462,872,32
28893484,1802129,145426,170,20
78700283,5404243,155375,794,26
14469566,5648787,150933,847,84
55442613,2191818,145630,450,13
26891921,9440761,145902,170,1
65445649,5511013,151784,294,26
27491939,9033115,162630,649,44
25736651,5341405,153836,147,39
77727831,1403043,148066,856,56
61385936,4250149,158434,304,74
55846698,4069540,156246,768,22
36293472,3132653,159529,607,80
22049350,6322218,150380,874,76
66083552,4896741,146276,140,81
98759128,8570065,157915,649,8
27536115,9281600,145751,438,44
80256790,3232057,151918,386,63
55393630,3207992,163329,172,86
43289714,9601845,155846,608,85
53069671,7088130,145356,285,39
75163426,7817513,152407,147,3
84416948,5121067,149946,888,62
91860869,6561626,157545,568,61
61260847,3507206,150773,829,7
27824076,1337157,153544,412,28
61137316,8517972,150768,847,56
86869787,6938816,155211,731,83
44065802,1591149,150380,874,85
56446945,3619726,145878,170,1
62198382,9831727,151092,857,57
70932293,7494179,147053,678,16
66351928,1746649,147715,751,25
13059093,1678532,155363,412,83
65538899,2193060,150683,731,34
28536001,5892410,159005,536,69
25454936,1375060,153519,386,61
37331757,5852955,152387,257,32
54098202,3814577,159823,405,69
27989832,3606929,146833,177,72
62225575,2115118,149075,159,39
14811164,1570232,153506,304,87
75787178,9817469,146222,285,59
95902968,8333518,158833,421,73
19194092,1162768,148253,159,90
25297558,9246674,154642,686,78
45294067,9853794,158343,225,69
52762645,6003181,146017,170,54
86334044,4821807,155502,356,75
44479815,5885835,147797,697,83
58040162,9057413,161490,656,47
22184834,8930215,148673,613,65
14759332,1793019,149462,842,56
89467693,8730644,156732,572,46
94390399,1356979,152387,257,48
24193769,3091458,162853,496,15
15166902,8286839,150330,888,90
16284560,5311048,152105,120,14
85175623,2029784,154760,109,71
94253635,4219074,152105,122,29
32506177,4012584,149005,202,83
25811076,6604183,151043,468,84
20397985,9208929,158368,879,9
13047933,3730124,160126,607,67
35601539,5306595,153359,142,39
70821990,9167962,150010,142,90
27407052,3702739,155295,147,74
51211840,1948368,155571,600,86
45811458,7731650,151294,245,45
46045283,2176545,157554,559,39
97355074,8421080,150651,202,48
87250272,6996699,155696,386,51
59937256,5940950,145330,376,85
88023348,5666945,163187,455,72
15726158,4794892,153777,220,81
92753132,8694410,162006,189,76
21480472,3214567,146276,140,83
39194238,6417804,159810,536,90
31552622,9855860,150072,232,15
95076281,2365367,145335,597,55
50756010,5419343,145737,669,44
96695747,4105064,148541,758,89
51178083,9684812,148541,758,44
53377720,1920075,146276,140,70
72183419,4940489,152387,257,71
21613996,8292573,152286,269,87
41965900,2819991,146822,159,48
98055440,1862026,145972,695,23
30533288,7726754,148571,140,89
19927815,6982523,147371,386,56
13435732,9341209,152178,329,52
16725048,1887527,157895,519,36
91200521,4373631,157859,461,23
54986658,1558241,147190,799,80
11889167,2537884,155153,572,19
26682119,1551735,151487,391,89
64410040,2615964,157963,766,56
11559373,8800740,152076,487,43
59794959,9654189,150627,386,23
30864716,3781241,151043,468,77
91655808,6122418,145625,508,65
52399454,2430730,154196,315,63
83161840,6638658,150722,842,76
13612042,9426110,156759,830,30
28947064,9935579,152105,120,40
35701830,9606510,150072,232,72
78969909,7174993,156386,607,87
63117382,6306671,149594,592,89
66899323,1263058,148702,202,60
96104656,9866954,145519,330,20
62198896,4727090,145484,480,4
67611250,5310090,157194,572,74
16964652,7001643,146372,177,73
40315028,7190708,153553,122,75
99837737,9121120,155179,794,71
65928915,3458865,155219,773,27
21252248,2435669,162198,172,24
62387891,6985866,147287,159,8
46618390,5586042,148022,198,72
39067389,2726201,147053,678,84
86370206,1096827,155043,487,79
41348237,2450701,147838,177,75
85357663,2945957,147889,888,46
24902769,2277564,147679,197,54
35381847,2290378,151098,321,17
78508302,1000349,161490,656,26
92684444,4113019,154677,245,8
33071473,3774465,156468,686,12
29788357,5661967,147202,450,57
22721354,2574764,151611,468,56
95421987,4916868,145905,130,85
29434858,9811385,149809,887,83
52203319,5033295,146524,613,81
93374156,4647539,150143,830,84
36521663,4572870,147973,140,75
38580143,7494996,162907,656,47
72136436,1831519,159823,405,90
96552397,8171102,163199,649,42
97978178,6864901,145991,428,60
66042502,1467362,157688,405,27
28750461,4235962,150923,386,24
75653389,8951006,153679,779,13
15129846,9731412,148199,888,43
52288594,2111934,161477,536,76
49869964,2930631,154175,391,58
54036887,8410317,145519,330,67
90073625,5311369,158082,225,85
35790206,8771616,153607,686,60
87930248,3102834,148524,327,49
77898086,9634412,153219,573,60
83607113,2506116,159072,421,49
19779076,9184559,156300,120,57
30285892,8205124,148245,820,88
43991137,1434766,160137,178,9
10189628,5810464,150345,299,82
96742439,8878841,154597,519,9
78704340,5027417,159183,421,24
46790254,5947840,147889,888,56
40822082,6133571,153219,573,18
92927616,5892410,159737,608,22
74077621,3551718,150506,221,27
99478976,1953089,145765,340,82
71764258,7852592,152596,468,89
80749826,2904305,150896,269,8
83207845,1227303,156903,225,78
51407074,3368639,155375,794,84
42148678,8653845,160772,212,74
86490170,6829370,160227,559,4
74919225,5901981,156573,768,82
74313105,3242029,154526,412,21
96503369,7509374,145409,438,15
33399083,9663437,151964,791,81
21795496,3752993,153607,686,85
11528107,4094971,157087,399,46
17435621,2216238,157895,519,21
33194302,4744518,152286,269,30
54497086,2692213,151922,773,45
26474187,3742669,157042,385,9
38747801,9747376,149700,624,7
39203154,9557847,150524,697,54
88195639,3633672,145330,438,33
26052879,2841349,145936,508,25
89127074,3753266,147553,820,90
93450277,6632991,160859,739,86
77833769,4033621,153722,122,68
99912742,8388133,154413,461,20
95020813,9573030,156963,356,86
98067543,5639136,158040,572,23
24732330,5159891,149486,887,86
18246701,8405885,154034,791,86
65332143,4417015,156645,245,28
73394234,3637991,162386,496,71
27434044,9263489,147249,663,79
46761369,6579953,147941,524,56
70829760,8631294,160156,879,71
30922526,4442171,151918,386,83
98346460,2871291,171012,274,44
90646230,2456227,149874,409,82
66250137,7422597,149717,707,54
47428538,3474285,148708,468,43
43523990,6102108,148360,327,5
83836910,3188388,145765,340,68
63208299,6303452,162907,656,90
35980046,1479751,150923,386,83
86668522,9137095,149005,202,32
63236521,7166251,152579,142,60
77104923,8342813,158689,421,40
66393279,8892798,151918,386,76
66485324,4205834,146049,508,70
35056176,1424286,153745,346,66
49961516,2745425,154181,568,13
16264190,1501639,171012,274,75
49623155,1589119,162236,496,59
75578955,9121120,160053,607,90
31189656,3307658,147202,450,42
59137314,1570223,155393,315,61
29989323,3259414,149629,155,66
33106303,3303194,146976,856,75
60467590,2553414,154935,412,86
37643454,8706334,162607,719,60
43806322,5348528,149316,409,32
44722471,7592813,149708,329,81
54865234,6256283,157828,212,77
29450089,8298130,146890,508,50
45044441,8979000,152922,572,64
56613778,8850397,154989,391,30
79875929,9879491,162575,739,85
91694056,2125419,157688,405,85
53816312,7904860,145763,340,90
81784981,5440324,152191,794,56
35413677,5143626,146519,856,49
96512275,4966555,155607,613,5
90278498,9584707,147766,508,20
55896877,5051237,145330,438,78
40114257,1434766,154556,257,78
62046941,4968916,162831,649,53
92098075,3188388,151088,340,30
92793687,5174118,161737,776,46
74770057,1451794,146089,285,89
37064353,1304798,152191,794,41
41758846,9602067,156726,779,80
99069055,9963454,145570,524,65
98777918,1350886,153347,538,74
56127899,2862384,155448,122,66
12148599,4727090,147612,480,37
45520825,8148900,150889,202,59
17389054,7815441,145920,856,23
74726703,3180211,156248,568,60
16959708,6041188,145454,597,51
34434050,3783288,156874,385,74
19903758,2645992,146180,678,86
73668366,1800413,153491,874,78
74849049,4495184,159494,225,4
42214454,9731412,148799,770,25
39474721,1498388,152640,376,11
13661893,9778827,160847,536,69
98032473,9586671,155846,608,73
30187849,6447155,154150,363,60
71437342,6123276,146084,663,90
12861549,3367175,153288,773,74
32108436,5580433,152113,376,76
91048613,6617198,162887,172,19
84845443,6208936,145596,428,67
53825241,2201916,146915,613,73
24244440,5101132,153887,519,88
35578202,3777221,145936,508,28
84475322,9688749,146106,592,87
33483489,3084208,158082,225,67
24856586,7253168,148524,327,6
78801445,3966174,159883,879,21
39421498,1872139,159852,776,28
82368959,4585883,153792,707,43
68321919,5880947,153525,707,68
99532632,4954862,158103,568,72
46761642,1148826,146013,669,86
68303481,6869879,148401,391,59
13662960,4838099,149765,613,74
94057714,9504854,157738,304,85
36096093,9177520,148122,872,49
43506504,4418601,152420,773,73
15952537,2248275,162198,172,76
42354065,3058169,151332,847,81
72717782,8879521,162318,189,44
24886788,6832748,145802,438,90
41617290,8971350,145530,130,49
58276030,3223761,148496,758,54
56487295,4673771,153676,635,23
50182249,7301707,152922,572,53
75350890,8880440,149526,857,64
27948141,1777688,148541,758,81
77436081,5005981,149946,888,47
22926956,9439202,161467,536,46
20582395,9683067,155912,142,72
78313890,9006563,145539,340,63
97330199,6592992,155240,147,66
42515007,2392864,151952,552,89
94349848,7250078,148659,202,79
79528751,6611349,153850,315,72
34914189,7534735,150747,221,28
22707396,6927311,147065,864,71
25350875,1375060,153462,794,61
60560661,7429769,154910,794,36
26396275,1893573,150471,820,7
12668415,9416444,147973,140,78
44449221,1573710,158802,776,59
74072692,5304237,160772,212,83
16033334,2439544,148148,842,83
82975832,1956354,161554,739,75
14698008,7494657,156793,109,46
95899001,6087562,158479,810,78
31865685,1591905,154664,779,76
20110931,1576575,164147,496,5
37462871,6502552,154610,109,16
87086768,9660908,157688,405,18
31266570,9420094,150204,198,77
23460999,4984722,148640,177,79
13706398,5665139,147053,678,11
65261026,1589706,160689,220,55
32761487,6149772,147973,140,73
65028053,7014524,146106,592,67
37045487,6498210,147506,543,88
62124481,7357706,145530,130,78
41723615,2548990,157116,656,84
25015540,8932391,155363,412,74
55448949,5738425,150395,552,70
72516568,7049464,145596,428,66
67529646,5229996,156117,487,24
30911268,1245580,163238,172,88
44416689,2644735,151832,487,60
