Match ID,Season ID,Home Team ID,Away Team ID,DatePlayed
6348774,3001,830,559,2018-08-31
3599060,1982,304,212,2017-12-03
4201647,1986,391,600,2017-09-17
6301313,1203,874,519,2015-11-14
3479329,1207,220,820,2015-11-07
9587299,3001,122,830,2019-05-19
4806323,1989,559,120,2017-10-29
2910709,1371,376,196,2017-02-11
4514952,1365,327,463,2017-01-14
1903692,2995,178,656,2019-04-03
4581609,1986,428,438,2018-02-03
8547101,3001,573,142,2018-12-16
5691025,1205,645,624,2015-08-30
9655445,1374,109,799,2017-03-19
2197125,3003,842,857,2018-10-21
6036026,1208,830,776,2016-04-23
2891573,1374,385,613,2016-08-29
9878785,1991,329,321,2017-09-23
8861315,3001,315,356,2019-01-13
5048965,1991,197,613,2017-09-02
7792224,1982,810,608,2017-12-31
7404942,2995,607,304,2019-04-02
6330937,1207,455,707,2015-09-11
5753374,3003,731,799,2019-05-18
4226855,1200,202,766,2016-03-20
3883531,2995,794,536,2019-03-31
4314094,3001,120,592,2019-02-16
6250387,1991,109,197,2018-03-23
3731470,1207,820,376,2015-11-07
6589564,2993,202,770,2018-10-28
2573019,1200,327,202,2016-03-06
2231659,1200,285,221,2016-02-28
3969393,1986,543,695,2017-12-10
7775324,1207,707,428,2015-12-20
7553882,2993,770,501,2018-10-29
8331289,1200,221,327,2016-04-03
3146939,1989,791,140,2017-10-13
2457667,2998,405,707,2018-09-29
3610047,1373,142,120,2017-01-28
6935878,2996,269,678,2019-03-17
3609158,1984,649,751,2018-01-06
6035828,1365,463,766,2017-05-06
9656416,1982,274,178,2017-11-12
7518817,1373,140,120,2016-10-10
2437018,1374,409,197,2017-04-09
1780382,2995,461,607,2019-04-07
6531687,2998,438,245,2019-04-20
4689538,1203,212,189,2015-12-19
8204179,1980,327,887,2017-12-10
6158425,2993,285,221,2018-12-23
6893625,2998,695,376,2018-12-02
7379107,1200,147,327,2016-05-15
5516794,2996,392,649,2019-03-09
4312707,2996,758,159,2019-04-05
8859229,3003,329,364,2018-12-02
5739657,1368,461,768,2017-04-15
1604640,1369,758,237,2016-12-31
1050048,2995,496,519,2018-12-03
5769326,1368,656,607,2016-08-13
3924349,1369,299,330,2017-04-23
8726752,1984,159,468,2017-11-12
3137874,1982,461,189,2018-04-27
5546266,1373,559,487,2016-10-22
9559666,1980,568,232,2018-01-13
2901510,1984,330,686,2018-02-25
6793068,1203,225,879,2015-12-26
4014439,1368,794,225,2016-08-17
6502452,2998,376,196,2019-04-28
9501808,3001,356,487,2018-08-18
8748801,1208,140,581,2015-11-28
3176042,2998,820,847,2019-01-19
4711587,1368,794,536,2016-10-08
9401189,2995,656,189,2018-08-25
2982421,1207,707,600,2015-09-20
3661779,1984,645,170,2018-03-19
3364126,1200,147,568,2015-11-15
7023039,1989,363,597,2017-11-18
7639764,1200,480,294,2015-10-02
2256911,1980,294,232,2017-08-20
6909400,1368,461,225,2016-08-20
5890226,1365,285,887,2017-01-14
7557876,3001,779,597,2019-05-10
1590876,1986,196,697,2017-12-03
7203039,1991,198,739,2017-12-23
5820041,1991,198,409,2017-12-09
3373516,1369,663,864,2016-09-11
2917584,2998,438,697,2019-04-28
4232968,2995,496,189,2019-04-10
4391497,1982,810,274,2017-09-09
2377164,1200,568,766,2016-03-28
9876324,1984,299,330,2017-11-12
7914119,1989,830,597,2018-03-03
5753622,1203,608,874,2015-08-29
9420467,1984,864,856,2018-02-11
7923553,1982,189,178,2018-02-03
2806564,1991,109,329,2018-04-28
7195667,2995,257,572,2019-02-16
6273930,1984,299,686,2017-12-09
3830754,2998,695,245,2018-10-29
4998005,1991,739,177,2017-12-17
8514305,2995,607,172,2019-01-01
7582219,1200,568,327,2015-08-16
8589953,2995,572,274,2018-09-23
2190741,2995,607,461,2018-09-02
4416361,1209,364,719,2016-05-08
4334534,1371,376,697,2017-01-28
1578763,1982,608,172,2018-05-12
2101819,1371,543,405,2016-08-21
5060478,2996,299,856,2019-02-23
8892730,2995,225,257,2018-12-23
7198105,1200,552,508,2016-04-09
7229992,3001,573,487,2018-10-27
6813303,1980,552,327,2018-02-04
7421922,1207,376,697,2015-11-14
7486348,2998,450,455,2018-10-20
6617198,1368,536,172,2016-10-16
8733871,2995,461,257,2018-09-30
9193599,1982,536,810,2017-08-19
1340345,2993,463,501,2019-05-04
6346746,1207,820,600,2016-03-13
9213272,1982,178,519,2018-04-29
8857741,1369,159,751,2017-01-01
4983844,1208,597,559,2016-03-14
7075244,1368,274,189,2017-01-14
1168529,1986,245,438,2018-05-05
4645292,1208,120,315,2015-08-30
3007629,1989,356,830,2018-03-10
3931660,1984,669,399,2017-09-09
1325680,1365,508,327,2016-12-04
3733865,1368,412,496,2016-08-17
4573280,3001,791,597,2019-03-02
6457552,1368,225,656,2017-01-15
4719056,1984,399,678,2017-12-30
3487130,1984,330,645,2017-11-25
5641921,1371,155,391,2016-10-15
3668255,1208,356,635,2015-09-12
6585669,1991,719,198,2017-12-03
4982086,1371,155,707,2017-03-19
3619726,1369,170,159,2017-02-25
4301195,2996,159,663,2018-10-28
7180141,1989,538,830,2017-08-20
4054879,1989,122,573,2017-10-20
7631927,1209,719,613,2015-11-20
9024844,1203,879,519,2016-04-23
5830261,3001,487,592,2019-01-21
1381421,2995,656,212,2019-03-03
7767781,1991,177,329,2018-01-28
3286315,2998,600,707,2019-02-23
4632426,1205,624,751,2016-02-28
8332630,3001,356,791,2019-04-06
7284688,2993,463,887,2018-12-09
8071298,1203,189,421,2016-01-23
2849309,1986,220,245,2017-11-26
1846903,1373,830,363,2017-02-18
4231916,1200,501,568,2015-09-05
2369260,1369,758,856,2017-01-15
6849103,1203,608,536,2015-08-16
6288519,1368,257,386,2017-03-04
8603011,1986,220,391,2018-02-25
8404153,1203,304,421,2016-04-16
5481071,2995,607,874,2018-11-04
7496188,1371,697,600,2017-04-23
7653967,1982,794,607,2018-04-08
9770833,1982,656,172,2017-09-09
6836108,3003,731,364,2019-04-06
1062909,1991,329,109,2017-12-01
9572617,2995,386,810,2018-12-15
3421246,1209,613,799,2015-10-18
2091685,1991,842,857,2017-10-14
4088273,1371,155,524,2017-04-08
5000806,1989,363,635,2017-08-19
8842041,1982,412,304,2018-05-12
7208218,1373,363,120,2017-02-26
2549443,1209,340,719,2016-03-27
1400734,1986,450,220,2018-02-17
1672174,2996,663,678,2019-03-03
4532201,1203,212,304,2016-01-23
9503623,1368,304,189,2016-11-27
2409699,3003,613,198,2019-04-28
8102374,2998,376,450,2019-02-10
5155853,1368,304,412,2016-12-24
4641201,1986,376,600,2017-09-23
8742262,1200,463,872,2015-12-06
6514683,1986,220,773,2018-03-18
8938718,1989,538,142,2018-02-25
1963051,1980,508,221,2018-01-20
5845711,1368,810,656,2017-03-12
9710565,1986,376,543,2018-05-20
7111451,1986,155,405,2017-12-10
7014524,1989,122,592,2018-01-20
7815210,1980,770,829,2017-08-26
9232636,1982,461,608,2018-05-04
2851183,1984,237,392,2017-11-04
2720240,1982,178,874,2017-09-09
3179389,1200,327,130,2016-04-24
5428596,1368,656,496,2016-09-11
5353242,1207,600,847,2015-12-27
5220451,1203,810,879,2016-03-04
9636876,1209,198,104,2016-05-14
2611680,1982,768,412,2018-03-10
1482946,1371,155,773,2017-01-15
5535324,2995,412,461,2019-01-14
5059323,2995,879,607,2018-08-12
5059125,3001,122,487,2018-12-16
8709734,1208,315,581,2015-10-10
2774381,1203,879,257,2015-12-13
2366417,1373,779,592,2016-09-04
2965252,1989,120,592,2017-10-22
2107687,1369,159,678,2017-01-07
3776619,1989,346,363,2017-10-21
9334179,1982,496,178,2018-01-06
8349805,3001,122,635,2019-02-03
4864045,1984,645,751,2018-04-14
1913593,3003,857,198,2018-10-07
2996814,1208,122,592,2016-04-09
2896366,1374,104,197,2017-03-11
5528362,1203,225,304,2015-09-13
3900223,1365,202,829,2016-12-04
9086484,1371,391,543,2016-10-29
2956402,1371,524,707,2016-10-15
8597034,1205,159,170,2015-10-31
4859485,1203,172,810,2015-08-08
1091182,1208,315,363,2015-10-05
5142854,1369,170,645,2016-10-29
9162445,2998,450,820,2019-03-16
5177905,1374,613,198,2016-09-04
8352567,2993,221,294,2018-11-26
5667099,1369,758,678,2017-04-10
6202129,1368,607,172,2016-09-11
6364806,1980,285,508,2018-01-07
2807618,2996,856,649,2019-02-09
7023783,1365,285,501,2016-11-26
2035744,1982,519,608,2017-10-15
6503615,1368,536,496,2016-10-30
4449189,1369,758,299,2017-03-03
5766956,1374,109,177,2017-04-30
3362428,1207,524,391,2016-04-16
3337546,1205,669,399,2015-10-31
3144411,2996,686,645,2018-10-27
5206980,3003,364,409,2018-09-24
6005499,1986,847,376,2018-03-02
3023013,2996,678,330,2018-08-26
6223371,1371,245,405,2017-03-25
9203638,1369,159,299,2017-01-07
3855548,1986,450,695,2017-12-16
3153721,1984,299,624,2017-11-17
5428448,2995,607,412,2019-03-03
5409373,3003,799,739,2019-02-17
4744518,2996,269,686,2019-02-04
7533946,1371,245,695,2016-09-18
5723093,3003,857,104,2018-09-21
8878841,2995,519,178,2018-11-17
8616053,2996,686,864,2019-01-26
2736997,2995,461,768,2018-10-03
5478149,1207,455,376,2016-03-20
3993122,1207,455,196,2016-04-30
3725596,1991,739,109,2017-09-02
4457294,1365,480,327,2017-01-29
5856205,2995,225,461,2018-12-28
5776982,1200,888,480,2016-03-20
4570896,1203,794,496,2016-04-24
2410594,1207,196,376,2016-02-13
6459438,2996,159,468,2019-05-19
9268264,1203,386,496,2016-03-06
5061133,1209,739,340,2015-12-13
7913289,1982,412,172,2017-08-30
8440867,1365,508,829,2017-04-30
1793660,1986,820,697,2018-03-25
8334890,1986,428,376,2018-02-24
2945125,1980,568,501,2018-02-03
2228333,1986,773,847,2018-05-20
5241982,1200,285,232,2015-11-22
3307652,1368,607,879,2017-03-25
2473854,1373,140,635,2017-04-29
4889577,1991,197,104,2017-10-16
3198353,2996,856,159,2018-09-23
5634645,2995,536,519,2018-12-01
6409231,1369,399,159,2016-10-09
9672408,1374,385,197,2017-03-04
4931931,3001,592,779,2019-01-27
7650579,1207,847,450,2016-02-20
9334699,1368,794,274,2016-10-01
2958546,2993,327,294,2019-02-10
6744179,1203,178,572,2016-03-13
4312608,1980,147,766,2018-01-20
7023994,2998,600,847,2019-04-20
9439202,2995,874,536,2018-11-04
5342528,1368,189,212,2016-11-22
3638185,1365,221,872,2017-04-10
6757709,1982,874,656,2018-01-07
2947222,1205,686,663,2015-11-29
6934427,2998,600,155,2019-05-18
5435585,1980,480,766,2018-04-30
9174440,1205,751,237,2016-04-24
3982428,1368,304,608,2016-08-28
3689914,1368,572,212,2016-10-24
9681584,3001,559,573,2019-04-13
2365367,1989,142,597,2018-04-14
7474111,2998,391,450,2019-01-06
6852807,1984,758,669,2018-01-07
3930251,1200,285,508,2016-03-12
7897051,1203,257,810,2016-05-01
7656590,2995,172,257,2018-11-04
8356755,1980,232,568,2017-08-27
1950828,1365,770,552,2016-10-02
3856656,1200,766,202,2015-08-09
6307174,1203,656,768,2016-04-24
4272050,1207,820,773,2015-11-01
5811058,1374,340,842,2017-01-01
2415853,1980,568,872,2017-12-23
8273191,1989,581,363,2018-01-21
4463525,1207,524,695,2015-12-20
4769590,2993,232,501,2018-09-01
5044272,1991,177,842,2017-12-09
7674892,1984,170,864,2018-02-03
7936911,2996,678,468,2019-04-06
2358297,2995,607,879,2019-02-16
6293859,1374,364,719,2016-11-13
9731114,2993,327,130,2018-08-11
6176792,1369,299,645,2016-12-17
1639942,1203,189,656,2015-11-16
7728802,1982,304,178,2017-09-16
2481485,3003,198,321,2019-02-23
9101595,2995,608,421,2018-12-16
9525261,1982,608,794,2018-01-06
8609430,2995,172,421,2018-10-14
6776380,1209,104,739,2015-11-01
6256890,1984,468,159,2018-04-08
8153689,2993,552,568,2018-08-19
4240139,1365,463,327,2016-09-12
6832748,1207,376,438,2016-04-09
1802681,1982,768,536,2017-10-14
6492824,1982,274,189,2018-02-24
6882662,1207,600,697,2016-01-09
8472432,3003,409,340,2019-04-01
3738713,1368,189,496,2017-01-22
9570171,2998,391,697,2019-03-02
9154577,1984,399,669,2018-04-22
3525096,1369,669,159,2017-02-18
2115863,1984,299,237,2018-05-13
8080133,2996,237,468,2018-12-15
9582037,1205,649,751,2015-12-05
2607460,1989,140,120,2017-10-01
9846696,2998,847,820,2018-12-29
7470407,1208,122,487,2015-10-04
1074145,1205,299,399,2016-04-03
3704848,2996,649,399,2019-02-22
3529477,1986,391,405,2017-10-01
5931875,1984,758,663,2017-12-23
6493910,1373,122,779,2016-10-16
7714566,1371,391,600,2016-11-14
2867471,1982,461,257,2017-08-05
5158863,1371,697,695,2017-02-12
6038108,1368,496,178,2017-01-07
5311369,1203,225,572,2015-09-20
7618849,1980,221,770,2018-01-14
7736949,1369,299,864,2016-09-10
9289163,1365,766,232,2017-05-07
2930621,1209,197,104,2015-08-15
2485906,1989,315,559,2018-01-21
9216942,1203,874,274,2016-01-09
5964346,1200,552,327,2015-10-18
3155625,1205,645,170,2016-05-15
6559522,1368,608,304,2017-01-17
8036560,1984,669,624,2017-11-27
5554314,1371,820,455,2016-08-22
6429844,1369,299,170,2017-01-22
2995395,1989,592,142,2017-10-22
4225811,3001,776,635,2019-03-30
5904232,1982,225,274,2017-09-16
2810543,2998,820,376,2019-03-09
3410768,1369,237,645,2016-12-11
8640687,1980,480,508,2018-03-03
3659238,1205,299,624,2015-09-20
8870092,1368,172,519,2016-09-19
5618712,1982,274,874,2017-09-23
4499464,1368,225,178,2017-04-29
9786717,1200,766,770,2016-01-03
3724804,1371,847,196,2017-03-11
5046448,1373,573,356,2016-10-29
4096197,1208,779,776,2015-08-16
2484521,1991,799,329,2018-03-16
1695126,1203,189,607,2016-02-19
8924439,2995,386,412,2019-04-10
2064036,1368,496,810,2017-01-29
8642401,1368,172,768,2016-09-10
4513757,2996,159,649,2019-04-21
1530664,1207,450,245,2016-05-07
6234251,1205,758,170,2016-01-10
4588727,1982,386,572,2018-02-10
9688749,3001,592,581,2019-04-07
1839133,2998,697,450,2019-03-03
1886973,1209,842,364,2016-01-16
1688359,1205,399,751,2016-03-14
5815186,1374,857,364,2017-02-26
2613217,1374,340,321,2016-10-15
8705762,2998,697,376,2019-01-20
1667843,1365,552,872,2016-10-31
7353964,1365,888,294,2017-05-21
3983952,2993,888,202,2019-02-03
8548324,2998,196,405,2019-05-26
3078086,1371,220,405,2017-01-01
6349277,1989,487,635,2018-03-17
5586042,1209,198,857,2016-01-31
5038137,1982,810,536,2018-04-25
4027848,1207,438,391,2016-01-24
8422607,1369,269,678,2016-12-04
7433439,1982,461,212,2017-11-12
5536149,2998,376,155,2018-10-14
2355531,1989,597,122,2017-11-11
3966761,1989,635,597,2017-09-17
3217131,3003,198,104,2019-01-05
2983028,1208,559,592,2015-11-08
4510783,1369,669,663,2016-12-12
3219811,3001,592,315,2018-12-30
7044554,2996,392,669,2019-03-09
4383556,2998,220,196,2019-05-26
4069540,2995,768,225,2018-12-23
1286160,1368,768,412,2016-10-23
9608757,1369,269,663,2016-10-01
5187949,2998,438,376,2019-05-04
3054420,1209,104,340,2015-08-22
6025264,1373,140,581,2016-10-29
4838217,1205,392,170,2016-01-23
2166733,1369,170,399,2016-10-29
1002540,1209,340,857,2016-05-07
8189816,1365,770,147,2017-04-15
1072913,1200,872,147,2016-02-28
5398217,3001,592,140,2018-12-30
5096312,1982,874,608,2017-10-07
6305525,1982,412,572,2018-01-29
5769685,1207,391,405,2015-10-23
3101999,1203,572,607,2015-09-19
6171992,1982,304,386,2018-02-18
7507988,1205,237,159,2016-02-28
2867718,1368,412,607,2016-10-02
4800758,1365,480,872,2016-11-14
1236882,2993,285,463,2018-09-08
9044144,2996,864,669,2019-02-03
5451421,2995,412,274,2018-09-08
1182967,1374,197,198,2016-10-29
3746535,1984,663,468,2017-09-02
9172350,1986,847,820,2017-09-10
1891394,1371,600,697,2017-01-07
6700406,1203,274,412,2016-01-31
3897529,1207,524,376,2016-02-13
9254269,1373,791,559,2017-04-02
1037740,1368,607,874,2016-08-20
3313172,1369,399,645,2016-09-17
8990711,1982,212,225,2018-02-05
5232176,1371,196,428,2017-02-04
6218013,1982,810,257,2018-01-28
6835741,1209,198,842,2015-09-13
4442428,1365,285,766,2016-09-10
6222839,1989,776,592,2017-10-08
8503689,1374,799,104,2017-03-11
7389732,1209,731,329,2015-08-30
6317195,1203,304,519,2016-04-16
4071521,1989,538,356,2017-12-23
8298130,1200,508,501,2016-01-23
7101502,1991,104,109,2018-03-18
4302796,1371,524,196,2017-04-15
2052516,1368,768,172,2017-02-12
2656260,1986,155,847,2017-12-24
5526495,1205,624,645,2016-05-01
3949444,2995,879,257,2019-02-23
4513906,1980,285,480,2017-10-14
3364612,2993,327,480,2018-09-08
6237399,2993,829,480,2019-04-20
5003206,1203,304,607,2016-02-28
4337083,2996,663,751,2018-09-09
1126253,1984,751,159,2018-04-22
7281465,1369,669,392,2016-12-04
3054836,1365,232,766,2016-11-26
9693137,1200,294,552,2015-11-21
7116901,2995,496,172,2019-04-03
6221954,1373,538,363,2016-10-09
2562540,1200,501,508,2015-11-13
1348475,1368,178,608,2017-02-04
4875589,1374,364,321,2017-04-08
4686968,2996,669,392,2018-11-04
8991640,3003,197,198,2018-11-18
9792925,1373,635,830,2016-12-10
5115287,1991,613,329,2017-11-18
7904860,1374,340,104,2016-11-12
2889516,1980,232,552,2018-03-11
9742234,1368,874,519,2017-02-12
4138584,1207,707,820,2015-09-19
9113073,2996,678,159,2018-10-14
9450981,2995,461,189,2019-03-17
5748516,1373,597,140,2017-04-29
5389313,1207,600,376,2016-04-23
5349321,1373,142,635,2016-11-05
1261569,2995,879,794,2018-12-08
1591905,3001,779,487,2018-10-07
6226116,1980,508,480,2017-10-30
3622274,1373,635,356,2017-01-08
2129243,2995,879,496,2018-12-28
1482492,2998,438,450,2019-03-24
7228311,1374,329,198,2016-09-17
3436162,2996,669,159,2019-02-03
8972707,1991,731,109,2017-09-09
2860584,3003,799,340,2019-02-10
2880869,1984,330,468,2018-01-13
8300011,1369,330,624,2017-01-28
1569222,1369,645,299,2017-03-19
8942355,1200,501,130,2016-05-15
7159716,1368,794,608,2016-08-07
3875837,2993,130,294,2018-10-28
6877758,1373,559,142,2016-10-01
2776814,1989,346,120,2017-12-17
5985702,1207,697,524,2016-04-23
1234740,3003,613,739,2018-09-22
4887867,1989,487,776,2017-10-01
6367394,1991,842,799,2018-02-10
2039165,3001,776,779,2019-02-24
7761226,1991,731,739,2018-03-03
1465228,1209,731,104,2015-11-07
6953586,1984,170,330,2017-11-12
8140117,1984,678,669,2017-12-03
4534749,1365,147,766,2016-12-03
7596593,1982,794,212,2018-01-01
4532438,2993,232,829,2018-12-08
9549924,1371,524,820,2017-03-25
8662924,1984,170,399,2017-12-10
6345699,1209,197,109,2015-11-07
4714186,1207,405,820,2016-05-15
3052464,1984,669,468,2018-02-09
4514989,3001,487,581,2018-09-08
1747704,1205,856,645,2016-02-28
6826953,1200,285,147,2015-09-13
2034226,2996,299,758,2018-09-28
5350678,1200,285,480,2015-09-06
5816711,1371,391,697,2017-03-11
3693697,2995,572,607,2019-01-21
7360979,1371,438,543,2017-02-19
9771898,1374,104,385,2017-02-25
3503571,3001,581,142,2018-10-21
2501357,1203,421,212,2016-01-03
3877150,1365,130,232,2017-05-06
8545894,1989,487,346,2018-03-24
8899085,1205,663,624,2016-04-10
1434421,1982,172,607,2017-12-24
2047770,1986,695,450,2018-01-21
1582989,1369,678,649,2017-02-11
5755848,2996,864,170,2019-05-19
6244464,1368,178,656,2016-08-26
5756901,1208,592,122,2015-09-13
2692411,1982,608,768,2017-12-09
3353099,2998,196,455,2018-08-18
7061654,2995,421,212,2018-10-20
6695271,2998,820,196,2019-04-20
3655600,1205,237,299,2015-12-13
7103426,1989,356,581,2017-10-21
7915690,1980,766,294,2017-11-11
5661576,1986,695,376,2018-04-01
9062819,1368,810,225,2016-10-30
6324950,1207,600,695,2016-01-03
9671843,2993,552,221,2018-11-18
7362906,1989,573,779,2018-02-03
8653845,1203,386,212,2015-12-29
7694854,1369,645,392,2016-12-10
9627575,1207,220,450,2015-09-20
3470085,1209,109,409,2015-11-23
1326901,1374,329,739,2017-04-08
1852184,1374,719,409,2016-10-30
2741915,1368,608,607,2016-09-04
6562237,1207,196,600,2015-09-06
7282150,1368,879,874,2017-04-15
7443185,2993,232,147,2018-11-11
6244976,1365,508,232,2017-04-01
8605860,1991,197,731,2017-12-03
6762339,1984,686,856,2018-05-20
2883732,1986,773,220,2017-09-16
7761318,1365,552,130,2016-10-15
8996544,1368,178,879,2016-08-14
8919267,1203,386,768,2016-02-28
7590896,1365,887,480,2017-04-29
4919522,1205,159,669,2015-12-07
3540234,1991,321,739,2017-08-19
4162876,1980,463,888,2017-12-23
8225311,1982,656,412,2017-10-29
1196016,1371,455,847,2017-05-06
1830644,1369,299,663,2017-02-18
2874129,1369,330,856,2017-03-17
9195552,1203,496,768,2016-04-01
3671210,1208,346,779,2016-03-20
2969559,1982,874,274,2018-01-26
6957383,1365,202,770,2017-02-18
4219301,1369,678,170,2016-10-01
7327939,1986,428,196,2018-01-06
5255797,1207,695,450,2015-11-01
2021213,1982,794,257,2017-12-24
9986106,1208,635,581,2015-08-29
3281180,1200,202,829,2016-01-15
2216238,1203,519,810,2016-02-29
7254762,2995,212,794,2018-12-25
4250149,1982,304,412,2017-11-05
5968663,1203,656,304,2015-10-18
4655769,1982,810,794,2018-03-17
4814213,1368,189,607,2016-12-18
6217032,1984,159,237,2018-01-08
5712175,1209,321,198,2015-12-06
3172700,1209,731,321,2015-12-12
3857584,1980,568,221,2018-01-07
4620626,2993,887,872,2019-01-19
4394900,1986,196,428,2017-10-08
8454887,1200,327,232,2015-12-25
3952359,2995,178,572,2019-01-27
4462243,1980,463,501,2018-03-11
1119498,2993,872,508,2018-12-01
2619752,3001,830,140,2018-08-19
5743295,1982,607,572,2017-11-11
8962995,1208,142,559,2016-02-14
1227303,1368,519,225,2017-03-26
4490065,1991,857,842,2018-02-03
4650879,1373,363,487,2017-03-12
4350473,1986,697,600,2018-01-06
2610366,1986,697,455,2018-02-03
3370714,1982,257,172,2017-12-10
3367915,2998,524,376,2018-11-11
3514278,2993,463,770,2019-05-12
2641496,2998,220,847,2018-10-20
9382012,2998,524,391,2018-12-16
6413065,3003,329,109,2019-02-08
2293009,2995,225,412,2018-10-06
8095055,1980,327,285,2017-08-26
1401174,2995,212,879,2018-10-27
6217070,1203,212,461,2015-10-25
3692618,1200,294,130,2015-09-19
6061299,1984,624,269,2017-10-28
8426184,1365,480,829,2017-05-21
8217774,1208,559,122,2016-04-03
2502834,1200,130,232,2016-02-28
3287226,1989,120,581,2018-04-28
2096435,1207,524,820,2016-03-06
9064999,2996,669,468,2018-10-20
2110607,2998,428,391,2019-04-13
8721549,2998,524,245,2018-10-21
7215022,1203,496,386,2015-12-23
9950833,1980,888,552,2018-03-26
5515228,1991,799,857,2017-08-19
3654951,1200,568,829,2016-04-16
6973633,1200,327,501,2015-08-23
7456108,3003,731,104,2019-05-11
9068120,1980,829,888,2018-02-09
8203653,1982,519,496,2017-10-22
7494657,3003,385,109,2019-04-06
5756301,2998,697,600,2019-04-13
5467448,1368,496,768,2017-03-25
4100481,1203,536,461,2015-08-23
1598432,2993,327,147,2018-10-27
7055910,1986,428,155,2017-12-31
8515473,2995,608,496,2018-09-23
7487813,2996,864,856,2019-05-19
9400198,1369,864,399,2017-02-12
8932168,2993,147,221,2018-09-30
8136591,1200,501,463,2015-11-22
8003995,1369,237,392,2017-04-15
1891286,1991,409,364,2018-02-25
2168283,1203,172,607,2016-03-27
2409914,1986,220,697,2018-04-21
7946861,1982,304,874,2017-10-22
1096454,1369,399,864,2016-11-19
5883935,1371,196,695,2017-04-02
3124802,3001,635,776,2018-09-23
8350879,1365,766,463,2016-11-27
7005764,2998,428,405,2018-12-29
7416706,1374,385,321,2017-02-06
2337401,1982,189,656,2018-05-06
1508073,2993,872,480,2019-01-13
7010459,1203,225,768,2015-10-25
3697289,2993,202,568,2018-10-20
2935235,1982,412,794,2017-08-06
1257952,1209,364,198,2015-08-30
6074599,1205,678,392,2015-10-04
7325856,3003,340,109,2019-01-12
5188663,1374,731,198,2016-10-30
5783205,1207,697,543,2016-02-20
9578418,1982,225,768,2017-10-28
6649341,1980,887,888,2018-03-31
4277271,1991,739,857,2018-02-11
7549296,1207,820,391,2015-10-11
2447707,1203,810,874,2015-12-12
5667366,2996,624,758,2018-10-28
4779678,1373,776,142,2017-01-29
4313179,1986,697,524,2017-12-09
8296139,3003,385,340,2019-01-12
3845576,1991,613,104,2017-10-07
2165885,1208,487,830,2015-12-13
3455809,1205,686,649,2015-10-04
8651607,1207,450,600,2015-10-03
2553145,1984,649,678,2018-03-10
5077216,1984,299,269,2018-01-05
7803981,3003,109,739,2018-09-03
4060405,2993,766,327,2019-01-12
4446045,1208,830,363,2016-05-08
8522664,1203,768,874,2015-08-23
6402029,1207,376,543,2015-11-14
7645473,1991,177,364,2018-02-23
4101809,2998,455,543,2018-08-25
6476728,3003,409,731,2019-04-14
5827279,1208,487,635,2015-12-06
1264060,1205,686,170,2016-02-13
1988450,3003,842,385,2018-09-01
2110656,1373,573,120,2016-10-10
4822296,2993,294,130,2019-04-06
9517232,1205,678,468,2015-10-11
1658390,3003,857,321,2019-03-02
9339209,1991,197,329,2018-04-01
2204826,1209,799,109,2016-01-23
1382642,1207,847,600,2016-04-30
9265485,1205,159,751,2016-05-15
2912465,2996,751,669,2019-02-09
3166819,1984,649,645,2017-11-11
5354161,2998,707,450,2018-10-06
6248314,1984,269,678,2018-04-28
3578926,1207,847,428,2015-10-11
5785810,3001,559,830,2019-05-25
5686172,1200,888,552,2015-10-03
6426793,2995,810,421,2019-01-05
6608628,1208,592,140,2016-03-06
5501325,1374,364,739,2016-09-24
3360243,2995,608,810,2018-11-17
9158390,2996,299,330,2018-12-22
7578800,2995,879,461,2019-05-05
6754532,1207,245,376,2015-11-22
7304688,2995,189,225,2018-08-24
6768481,1982,572,810,2017-09-17
3209831,1991,799,104,2018-05-13
6486470,1371,707,600,2016-08-28
9582084,1205,663,686,2016-02-14
3843815,1982,386,879,2017-10-01
5810405,1203,608,519,2016-03-20
2682179,2995,212,172,2019-02-25
6786182,3003,719,198,2019-01-20
4646275,1982,304,257,2018-01-20
2038679,1991,340,198,2017-08-19
2292835,1982,519,421,2018-03-17
1327715,1365,232,285,2016-10-31
1762427,1991,340,197,2017-10-28
1363032,2995,189,421,2018-08-12
3301529,1373,573,635,2016-09-11
6123276,2996,686,663,2018-12-01
6643138,1205,624,237,2015-08-22
4835201,2996,299,159,2018-11-09
3077395,2993,888,766,2018-12-22
4915579,1203,536,768,2015-09-08
9234157,1207,438,196,2016-04-24
9961430,1203,225,874,2016-03-19
8935797,1984,686,758,2018-02-18
5827011,2995,212,461,2019-05-05
2012158,1982,412,768,2017-09-03
7137399,2995,274,874,2018-11-18
9010781,1203,768,810,2015-11-30
4325549,1373,776,597,2016-12-03
4066189,2995,536,386,2019-01-13
2097924,1205,237,663,2015-09-19
1869961,1369,237,468,2016-09-10
7088130,2993,463,285,2019-04-20
4595270,1989,635,356,2017-12-11
3940250,1209,613,329,2015-10-11
9681400,1365,568,508,2016-12-25
8950082,1991,177,321,2018-02-11
2622561,3001,315,592,2019-05-05
8921558,1982,178,496,2017-10-29
8436957,2996,751,856,2019-01-05
5816923,1207,543,820,2015-10-10
7523863,1203,496,257,2016-01-02
1731272,1371,450,220,2017-05-20
5937658,1982,212,496,2017-09-02
6145597,1208,573,538,2015-12-12
7217712,1200,508,147,2016-02-21
9716660,2995,386,656,2018-11-10
9510876,1984,237,299,2017-11-25
9435748,1208,122,830,2016-03-20
